username,date,hms,post_num,num_likes
Zassiliss,"Mar 1, 2018",6:02 PM,9231580,
verver,"Mar 1, 2018",6:30 PM,9231661,
double00,"Mar 1, 2018",6:52 PM,9231712,
Dr Huh?,"Mar 1, 2018",7:03 PM,9231735,
penanceroyaltea,"Mar 2, 2018",2:31 AM,9232203,50.0
Purplelabel,"Mar 2, 2018",2:37 AM,9232211,
Dirt,"Mar 2, 2018",6:08 AM,9232346,
Hugo Slime,"Mar 2, 2018",6:33 AM,9232380,8.0
Cotton Dockers,"Mar 2, 2018",11:04 AM,9232787,28.0
sssuhr,"Mar 2, 2018",11:28 AM,9232827,40.0
Baron,"Mar 2, 2018",11:36 AM,9232837,
e0d9n0b5,"Mar 2, 2018",12:19 PM,9232891,33.0
Cotton Dockers,"Mar 2, 2018",12:30 PM,9232909,
hennree,"Mar 2, 2018",12:41 PM,9232922,
ShoutOutsFoMyBo,"Mar 2, 2018",12:55 PM,9232953,39.0
WBaker,"Mar 2, 2018",1:55 PM,9233031,
Eyealt,"Mar 2, 2018",2:29 PM,9233075,
innerpiece,"Mar 2, 2018",2:47 PM,9233092,
ethanm,"Mar 3, 2018",1:18 AM,9233778,
MrUnderwood,"Mar 3, 2018",1:41 AM,9233786,
oulipien,"Mar 3, 2018",10:33 AM,9234152,
bleakhaven,"Mar 3, 2018",11:17 AM,9234218,5.0
WBaker,"Mar 3, 2018",3:01 PM,9234507,
UserName84,"Mar 3, 2018",3:13 PM,9234517,5.0
the shah,"Mar 3, 2018",3:15 PM,9234518,18.0
Dr Huh?,"Mar 3, 2018",3:37 PM,9234534,
penanceroyaltea,"Mar 3, 2018",5:02 PM,9234614,53.0
noob in 89,"Mar 3, 2018",5:50 PM,9234658,
AlexWoodruff,"Mar 3, 2018",7:49 PM,9234763,
kbadgley84,"Mar 3, 2018",8:33 PM,9234806,
Veremund,"Mar 4, 2018",1:12 AM,9234934,
IEG,"Mar 4, 2018",6:34 AM,9235089,
Darkside,"Mar 4, 2018",8:32 AM,9235180,27.0
Thrift Vader,"Mar 4, 2018",8:40 AM,9235188,
Citaro,"Mar 4, 2018",12:21 PM,9235422,48.0
MrUnderwood,"Mar 4, 2018",12:26 PM,9235432,
myshoeiswet,"Mar 4, 2018",12:44 PM,9235455,56.0
IEG,"Mar 4, 2018",3:26 PM,9235601,
Spehsmonkey,"Mar 4, 2018",4:01 PM,9235623,37.0
Darkside,"Mar 4, 2018",4:09 PM,9235627,
AlexWoodruff,"Mar 4, 2018",4:17 PM,9235635,
RegisDB9,"Mar 4, 2018",5:58 PM,9235755,31.0
FrankCowperwood,"Mar 4, 2018",6:46 PM,9235782,6.0
gettoasty,"Mar 4, 2018",6:55 PM,9235792,
sinnedk,"Mar 4, 2018",9:19 PM,9235935,25.0
Benesyed,"Mar 4, 2018",9:24 PM,9235941,
Benesyed,"Mar 4, 2018",9:25 PM,9235943,
sinnedk,"Mar 4, 2018",9:40 PM,9235956,
Patrick R,"Mar 4, 2018",9:42 PM,9235960,
sinnedk,"Mar 4, 2018",9:51 PM,9235975,
Patrick R,"Mar 4, 2018",9:57 PM,9235992,
sinnedk,"Mar 4, 2018",10:02 PM,9236000,
jet,"Mar 5, 2018",12:12 AM,9236077,
Rais,"Mar 5, 2018",12:45 AM,9236094,41.0
magicalporks,"Mar 5, 2018",2:26 AM,9236134,25.0
Homme,"Mar 5, 2018",4:29 AM,9236198,26.0
Hugo Slime,"Mar 5, 2018",4:52 AM,9236217,5.0
beepbop,"Mar 5, 2018",5:09 AM,9236228,36.0
penanceroyaltea,"Mar 5, 2018",5:28 AM,9236241,
beepbop,"Mar 5, 2018",5:39 AM,9236254,
penanceroyaltea,"Mar 5, 2018",5:59 AM,9236280,
mementomoriarty,"Mar 5, 2018",9:42 AM,9236503,
kbadgley84,"Mar 5, 2018",10:29 AM,9236546,
beepbop,"Mar 5, 2018",10:33 AM,9236548,
UrbanComposition,"Mar 5, 2018",11:47 AM,9236657,47.0
kindofyoung,"Mar 5, 2018",11:55 AM,9236663,42.0
Superb0bo,"Mar 5, 2018",11:58 AM,9236670,5.0
eazye,"Mar 5, 2018",12:26 PM,9236696,
notwithit,"Mar 5, 2018",12:32 PM,9236699,
penanceroyaltea,"Mar 5, 2018",2:13 PM,9236827,
#dadcore,"Mar 5, 2018",2:34 PM,9236858,9.0
penanceroyaltea,"Mar 5, 2018",2:52 PM,9236896,
Preemo,"Mar 5, 2018",3:14 PM,9236920,35.0
stevenkmason,"Mar 5, 2018",3:54 PM,9236971,12.0
ShoutOutsFoMyBo,"Mar 5, 2018",4:08 PM,9236982,
penanceroyaltea,"Mar 5, 2018",4:09 PM,9236990,
nicelynice,"Mar 5, 2018",4:57 PM,9237046,64.0
magicalporks,"Mar 5, 2018",5:19 PM,9237079,
mythage,"Mar 5, 2018",5:47 PM,9237138,
Thrift Vader,"Mar 5, 2018",6:14 PM,9237185,
magicalporks,"Mar 5, 2018",6:41 PM,9237220,
FrankCowperwood,"Mar 5, 2018",8:12 PM,9237393,
penanceroyaltea,"Mar 5, 2018",8:56 PM,9237421,
mmmargeologist,"Mar 6, 2018",2:09 AM,9237587,
penanceroyaltea,"Mar 6, 2018",5:51 AM,9237706,61.0
OccultaVexillum,"Mar 6, 2018",6:25 AM,9237745,34.0
Benesyed,"Mar 6, 2018",7:11 AM,9237815,
Thrift Vader,"Mar 6, 2018",7:41 AM,9237837,
DeBo,"Mar 6, 2018",7:44 AM,9237840,
Benesyed,"Mar 6, 2018",8:32 AM,9237913,
OccultaVexillum,"Mar 6, 2018",8:58 AM,9237943,
MaiLam,"Mar 6, 2018",9:00 AM,9237948,14.0
Benesyed,"Mar 6, 2018",9:12 AM,9237964,
jet,"Mar 6, 2018",10:04 AM,9238016,
Benesyed,"Mar 6, 2018",10:26 AM,9238047,
Spehsmonkey,"Mar 6, 2018",12:16 PM,9238180,46.0
ShoutOutsFoMyBo,"Mar 6, 2018",12:41 PM,9238204,
jet,"Mar 6, 2018",12:42 PM,9238208,
Benesyed,"Mar 6, 2018",1:06 PM,9238261,
MGoCrimson,"Mar 6, 2018",1:08 PM,9238262,
Darkside,"Mar 6, 2018",2:40 PM,9238383,
nahneun,"Mar 6, 2018",2:53 PM,9238393,
the shah,"Mar 6, 2018",3:06 PM,9238405,
Benesyed,"Mar 6, 2018",3:13 PM,9238410,
Benesyed,"Mar 6, 2018",3:13 PM,9238413,
gettoasty,"Mar 6, 2018",3:15 PM,9238415,
penanceroyaltea,"Mar 6, 2018",3:17 PM,9238416,
mythage,"Mar 6, 2018",3:21 PM,9238421,
hendrix,"Mar 6, 2018",3:43 PM,9238447,
Spehsmonkey,"Mar 6, 2018",3:57 PM,9238456,
Citaro,"Mar 6, 2018",4:15 PM,9238473,34.0
grizzlybear,"Mar 6, 2018",5:23 PM,9238558,
grizzlybear,"Mar 6, 2018",5:25 PM,9238560,
flipstah,"Mar 6, 2018",5:43 PM,9238574,
Dr Huh?,"Mar 6, 2018",6:13 PM,9238604,8.0
Benesyed,"Mar 6, 2018",8:30 PM,9238740,
hendrix,"Mar 6, 2018",8:44 PM,9238752,
MGoCrimson,"Mar 6, 2018",8:46 PM,9238754,
Benesyed,"Mar 6, 2018",9:07 PM,9238768,
canstyleace,"Mar 6, 2018",9:13 PM,9238791,
jet,"Mar 6, 2018",11:05 PM,9238915,
in stitches,"Mar 7, 2018",5:46 AM,9239116,34.0
Thrift Vader,"Mar 7, 2018",6:14 AM,9239166,
nahneun,"Mar 7, 2018",6:21 AM,9239173,
Thrift Vader,"Mar 7, 2018",6:22 AM,9239177,
IEG,"Mar 7, 2018",7:44 AM,9239285,5.0
Benesyed,"Mar 7, 2018",9:01 AM,9239409,11.0
giand,"Mar 7, 2018",9:56 AM,9239475,34.0
RegisDB9,"Mar 7, 2018",12:45 PM,9239716,33.0
notwithit,"Mar 7, 2018",1:20 PM,9239779,5.0
dotcomzzz,"Mar 7, 2018",1:39 PM,9239819,
Laurens,"Mar 7, 2018",3:09 PM,9239968,42.0
grizzlybear,"Mar 7, 2018",5:52 PM,9240246,
momentoftruth,"Mar 7, 2018",7:23 PM,9240387,
cocostella,"Mar 7, 2018",7:28 PM,9240395,
in stitches,"Mar 7, 2018",7:51 PM,9240437,
jet,"Mar 7, 2018",10:17 PM,9240597,
MGoCrimson,"Mar 7, 2018",10:22 PM,9240603,
jet,"Mar 7, 2018",10:24 PM,9240605,
Benesyed,"Mar 7, 2018",10:34 PM,9240607,
MGoCrimson,"Mar 7, 2018",10:41 PM,9240616,
jet,"Mar 7, 2018",10:45 PM,9240618,
kindofyoung,"Mar 8, 2018",8:15 AM,9240909,28.0
Benesyed,"Mar 8, 2018",9:00 AM,9240971,
Benesyed,"Mar 8, 2018",9:09 AM,9240984,12.0
hendrix,"Mar 8, 2018",9:11 AM,9240987,5.0
UrbanComposition,"Mar 8, 2018",9:17 AM,9240994,
canstyleace,"Mar 8, 2018",9:28 AM,9241012,
Thrift Vader,"Mar 8, 2018",9:28 AM,9241013,
Purplelabel,"Mar 8, 2018",9:39 AM,9241029,
notwithit,"Mar 8, 2018",9:46 AM,9241039,
Dirt,"Mar 8, 2018",9:47 AM,9241041,
nahneun,"Mar 8, 2018",9:56 AM,9241047,
UrbanComposition,"Mar 8, 2018",10:01 AM,9241055,
Thrift Vader,"Mar 8, 2018",10:08 AM,9241060,
notwithit,"Mar 8, 2018",10:15 AM,9241072,7.0
UrbanComposition,"Mar 8, 2018",10:21 AM,9241088,
Darkside,"Mar 8, 2018",10:23 AM,9241090,
Thrift Vader,"Mar 8, 2018",10:26 AM,9241093,
justridiculous,"Mar 8, 2018",10:29 AM,9241095,6.0
justridiculous,"Mar 8, 2018",10:29 AM,9241098,6.0
trichomatic,"Mar 8, 2018",10:31 AM,9241100,35.0
e0d9n0b5,"Mar 8, 2018",10:33 AM,9241102,6.0
g transistor,"Mar 8, 2018",10:39 AM,9241110,
Thrift Vader,"Mar 8, 2018",10:46 AM,9241120,
Spehsmonkey,"Mar 8, 2018",10:47 AM,9241123,
LonerMatt,"Mar 8, 2018",10:56 AM,9241135,
AX2007,"Mar 8, 2018",1:57 PM,9241399,
KamoteJoe,"Mar 8, 2018",4:09 PM,9241562,
noob in 89,"Mar 8, 2018",4:57 PM,9241624,
hendrix,"Mar 8, 2018",5:40 PM,9241673,19.0
e0d9n0b5,"Mar 8, 2018",6:15 PM,9241704,
hendrix,"Mar 8, 2018",6:28 PM,9241716,
e0d9n0b5,"Mar 8, 2018",6:31 PM,9241717,
Aske,"Mar 8, 2018",7:06 PM,9241742,37.0
hendrix,"Mar 8, 2018",7:33 PM,9241768,
notwithit,"Mar 8, 2018",8:44 PM,9241830,
FrankCowperwood,"Mar 8, 2018",9:30 PM,9241880,
Lohikaarme,"Mar 9, 2018",2:17 AM,9242050,30.0
Hugo Slime,"Mar 9, 2018",5:01 AM,9242142,
penanceroyaltea,"Mar 9, 2018",5:07 AM,9242154,
penanceroyaltea,"Mar 9, 2018",5:09 AM,9242159,
UrbanComposition,"Mar 9, 2018",6:55 AM,9242280,
Severisth,"Mar 9, 2018",7:10 AM,9242302,
conceptual 4est,"Mar 9, 2018",7:14 AM,9242306,
Wham SIce,"Mar 9, 2018",7:21 AM,9242320,14.0
Aske,"Mar 9, 2018",9:24 AM,9242562,
MGoCrimson,"Mar 9, 2018",9:31 AM,9242581,34.0
Cotton Dockers,"Mar 9, 2018",9:32 AM,9242582,31.0
MGoCrimson,"Mar 9, 2018",9:33 AM,9242584,
sssuhr,"Mar 9, 2018",10:14 AM,9242637,33.0
happyriverz,"Mar 9, 2018",11:23 AM,9242741,
mumma,"Mar 9, 2018",11:52 AM,9242790,55.0
e0d9n0b5,"Mar 9, 2018",11:56 AM,9242794,
Cotton Dockers,"Mar 9, 2018",12:19 PM,9242842,
baltimoron,"Mar 9, 2018",12:25 PM,9242854,
hendrix,"Mar 9, 2018",1:13 PM,9242950,
MGoCrimson,"Mar 9, 2018",1:29 PM,9243004,
hendrix,"Mar 9, 2018",1:38 PM,9243022,
Spehsmonkey,"Mar 9, 2018",1:39 PM,9243023,26.0
metranger8694,"Mar 9, 2018",4:04 PM,9243218,
metranger8694,"Mar 9, 2018",4:05 PM,9243222,
Spehsmonkey,"Mar 9, 2018",4:34 PM,9243281,
bows1,"Mar 9, 2018",5:22 PM,9243339,
Moth&Rust,"Mar 9, 2018",5:41 PM,9243355,
IEG,"Mar 9, 2018",6:05 PM,9243374,
UrbanComposition,"Mar 9, 2018",8:06 PM,9243445,
metranger8694,"Mar 10, 2018",4:40 AM,9243730,
Chaconne,"Mar 10, 2018",5:00 AM,9243747,
penanceroyaltea,"Mar 10, 2018",6:50 AM,9243819,
hooker4186,"Mar 10, 2018",6:56 AM,9243827,17.0
metranger8694,"Mar 10, 2018",7:49 AM,9243882,
nahneun,"Mar 10, 2018",7:53 AM,9243888,
Numbernine,"Mar 10, 2018",8:29 AM,9243916,
metranger8694,"Mar 10, 2018",9:22 AM,9243964,
baltimoron,"Mar 10, 2018",2:03 PM,9244274,
KamoteJoe,"Mar 10, 2018",2:13 PM,9244287,33.0
Benesyed,"Mar 10, 2018",2:26 PM,9244302,6.0
Darkside,"Mar 10, 2018",4:41 PM,9244461,12.0
Benesyed,"Mar 10, 2018",6:16 PM,9244542,
Baron,"Mar 10, 2018",7:04 PM,9244583,
jet,"Mar 10, 2018",8:11 PM,9244642,
FrankCowperwood,"Mar 10, 2018",8:12 PM,9244644,
Purplelabel,"Mar 11, 2018",7:05 AM,9244967,12.0
UrbanComposition,"Mar 11, 2018",7:59 AM,9245021,26.0
Numbernine,"Mar 11, 2018",9:51 AM,9245128,
double00,"Mar 11, 2018",9:54 AM,9245130,
Dirt,"Mar 11, 2018",9:56 AM,9245135,
Wham SIce,"Mar 11, 2018",10:04 AM,9245141,11.0
UrbanComposition,"Mar 11, 2018",10:06 AM,9245145,
Homme,"Mar 11, 2018",10:58 AM,9245209,17.0
metranger8694,"Mar 11, 2018",12:00 PM,9245265,9.0
hendrix,"Mar 11, 2018",1:53 PM,9245377,9.0
magicalporks,"Mar 11, 2018",5:22 PM,9245578,37.0
RegisDB9,"Mar 11, 2018",5:32 PM,9245586,44.0
Two Shoes,"Mar 11, 2018",6:23 PM,9245653,
penanceroyaltea,"Mar 11, 2018",6:41 PM,9245682,
MGoCrimson,"Mar 11, 2018",6:43 PM,9245686,
troika,"Mar 11, 2018",6:56 PM,9245702,
RegisDB9,"Mar 11, 2018",8:38 PM,9245784,
Two Shoes,"Mar 11, 2018",10:55 PM,9245872,
jet,"Mar 12, 2018",1:14 AM,9245940,
DiplomaticTies,"Mar 12, 2018",3:01 AM,9246131,
hendrix,"Mar 12, 2018",4:04 AM,9246181,
Superb0bo,"Mar 12, 2018",4:25 AM,9246189,
IEG,"Mar 12, 2018",5:26 AM,9246225,
Homme,"Mar 12, 2018",6:04 AM,9246251,29.0
nahneun,"Mar 12, 2018",6:57 AM,9246298,
the shah,"Mar 12, 2018",6:58 AM,9246299,9.0
MGoCrimson,"Mar 12, 2018",7:40 AM,9246325,
UrbanComposition,"Mar 12, 2018",7:45 AM,9246332,
double00,"Mar 12, 2018",9:51 AM,9246450,
UrbanComposition,"Mar 12, 2018",9:54 AM,9246453,8.0
RegisDB9,"Mar 12, 2018",10:03 AM,9246462,6.0
jet,"Mar 12, 2018",12:06 PM,9246635,
Slin,"Mar 12, 2018",2:43 PM,9246822,
falgfalg,"Mar 12, 2018",3:06 PM,9246839,18.0
Spehsmonkey,"Mar 12, 2018",3:15 PM,9246850,
MementoMori,"Mar 12, 2018",4:25 PM,9246911,32.0
double00,"Mar 12, 2018",4:36 PM,9246919,
hendrix,"Mar 12, 2018",5:03 PM,9246934,27.0
Othello,"Mar 12, 2018",6:16 PM,9247016,
RegisDB9,"Mar 12, 2018",8:30 PM,9247152,38.0
LonerMatt,"Mar 13, 2018",12:20 AM,9247314,
the shah,"Mar 13, 2018",12:44 AM,9247326,24.0
MementoMori,"Mar 13, 2018",12:54 AM,9247342,
Benesyed,"Mar 13, 2018",1:38 AM,9247395,
ethanm,"Mar 13, 2018",3:33 AM,9247542,
UrbanComposition,"Mar 13, 2018",5:38 AM,9247612,
#dadcore,"Mar 13, 2018",6:11 AM,9247663,5.0
nahneun,"Mar 13, 2018",8:45 AM,9247839,
Hugo Slime,"Mar 13, 2018",8:51 AM,9247846,5.0
msg,"Mar 13, 2018",11:06 AM,9248017,11.0
FrankCowperwood,"Mar 13, 2018",12:11 PM,9248139,
in stitches,"Mar 13, 2018",12:25 PM,9248164,
in stitches,"Mar 13, 2018",12:39 PM,9248198,10.0
sssuhr,"Mar 13, 2018",1:47 PM,9248308,49.0
Dirt,"Mar 13, 2018",9:30 PM,9248821,
batmanmovies,"Mar 14, 2018",1:44 AM,9249024,52.0
Thrift Vader,"Mar 14, 2018",6:45 AM,9249217,
Thrift Vader,"Mar 14, 2018",6:50 AM,9249227,
Hugo Slime,"Mar 14, 2018",9:15 AM,9249467,
nahneun,"Mar 14, 2018",9:25 AM,9249481,6.0
Thrift Vader,"Mar 14, 2018",9:28 AM,9249487,
Hugo Slime,"Mar 14, 2018",9:47 AM,9249511,
Homme,"Mar 14, 2018",10:17 AM,9249558,32.0
troika,"Mar 14, 2018",10:55 AM,9249617,
notwithit,"Mar 14, 2018",11:03 AM,9249633,
nsubrmnn,"Mar 14, 2018",11:13 AM,9249640,
nahneun,"Mar 14, 2018",11:18 AM,9249645,
FrankCowperwood,"Mar 14, 2018",11:22 AM,9249654,
nahneun,"Mar 14, 2018",11:29 AM,9249666,
Hugo Slime,"Mar 14, 2018",11:36 AM,9249683,
FrankCowperwood,"Mar 14, 2018",11:36 AM,9249684,6.0
KamoteJoe,"Mar 14, 2018",11:37 AM,9249686,44.0
MGoCrimson,"Mar 14, 2018",11:41 AM,9249693,
MGoCrimson,"Mar 14, 2018",11:43 AM,9249696,
nahneun,"Mar 14, 2018",11:46 AM,9249698,
Dr Huh?,"Mar 14, 2018",11:57 AM,9249713,9.0
nahneun,"Mar 14, 2018",12:03 PM,9249721,
Thrift Vader,"Mar 14, 2018",12:11 PM,9249729,
Hugo Slime,"Mar 14, 2018",12:13 PM,9249730,
nahneun,"Mar 14, 2018",12:17 PM,9249734,
magicalporks,"Mar 14, 2018",12:20 PM,9249741,
Thrift Vader,"Mar 14, 2018",12:23 PM,9249746,
Aske,"Mar 14, 2018",12:36 PM,9249766,24.0
Hugo Slime,"Mar 14, 2018",12:36 PM,9249767,
baltimoron,"Mar 14, 2018",12:47 PM,9249778,14.0
Aske,"Mar 14, 2018",12:47 PM,9249779,
nahneun,"Mar 14, 2018",12:48 PM,9249781,
RegisDB9,"Mar 14, 2018",12:48 PM,9249782,50.0
1up,"Mar 14, 2018",12:52 PM,9249790,
Aske,"Mar 14, 2018",1:12 PM,9249826,36.0
e0d9n0b5,"Mar 14, 2018",1:19 PM,9249838,
in stitches,"Mar 14, 2018",1:22 PM,9249845,
Hugo Slime,"Mar 14, 2018",1:26 PM,9249851,
nahneun,"Mar 14, 2018",1:31 PM,9249860,13.0
jet,"Mar 14, 2018",1:34 PM,9249867,
Spehsmonkey,"Mar 14, 2018",1:38 PM,9249874,
in stitches,"Mar 14, 2018",1:38 PM,9249875,
KamoteJoe,"Mar 14, 2018",1:38 PM,9249878,
Hugo Slime,"Mar 14, 2018",1:43 PM,9249883,
colabear,"Mar 14, 2018",1:49 PM,9249890,
Aske,"Mar 14, 2018",1:49 PM,9249891,
in stitches,"Mar 14, 2018",1:53 PM,9249897,
nahneun,"Mar 14, 2018",1:55 PM,9249901,6.0
RegisDB9,"Mar 14, 2018",2:00 PM,9249905,16.0
in stitches,"Mar 14, 2018",2:02 PM,9249907,
double00,"Mar 14, 2018",2:20 PM,9249929,
Aske,"Mar 14, 2018",2:27 PM,9249937,8.0
kbadgley84,"Mar 14, 2018",2:39 PM,9249948,
Aske,"Mar 14, 2018",2:47 PM,9249956,9.0
msg,"Mar 14, 2018",2:47 PM,9249958,33.0
gettoasty,"Mar 14, 2018",2:51 PM,9249964,
Citaro,"Mar 14, 2018",2:52 PM,9249967,
kbadgley84,"Mar 14, 2018",2:55 PM,9249972,5.0
nahneun,"Mar 14, 2018",2:59 PM,9249978,
Aske,"Mar 14, 2018",3:02 PM,9249980,
gettoasty,"Mar 14, 2018",3:09 PM,9249987,
msg,"Mar 14, 2018",3:12 PM,9249990,
gettoasty,"Mar 14, 2018",3:17 PM,9249997,
e0d9n0b5,"Mar 14, 2018",3:24 PM,9250002,
malcb33,"Mar 14, 2018",3:37 PM,9250009,
msg,"Mar 14, 2018",3:52 PM,9250024,
nsubrmnn,"Mar 14, 2018",4:00 PM,9250031,
gettoasty,"Mar 14, 2018",4:07 PM,9250035,
beepbop,"Mar 14, 2018",4:18 PM,9250047,33.0
giand,"Mar 14, 2018",5:31 PM,9250130,34.0
Zamb,"Mar 14, 2018",7:44 PM,9250281,6.0
Two Shoes,"Mar 14, 2018",11:16 PM,9250407,
Hugo Slime,"Mar 15, 2018",5:44 AM,9250632,
notwithit,"Mar 15, 2018",7:00 AM,9250712,9.0
#dadcore,"Mar 15, 2018",7:48 AM,9250770,27.0
dotcomzzz,"Mar 15, 2018",8:18 AM,9250804,
batmanmovies,"Mar 15, 2018",8:25 AM,9250816,60.0
Severisth,"Mar 15, 2018",8:51 AM,9250845,
Hugo Slime,"Mar 15, 2018",8:52 AM,9250848,
e0d9n0b5,"Mar 15, 2018",9:27 AM,9250901,
notwithit,"Mar 15, 2018",10:17 AM,9250966,
#dadcore,"Mar 15, 2018",10:53 AM,9251029,
canstyleace,"Mar 15, 2018",11:17 AM,9251080,10.0
GheeButtersnaps,"Mar 15, 2018",11:59 AM,9251136,
Fuuma,"Mar 15, 2018",12:11 PM,9251154,
Fuuma,"Mar 15, 2018",12:19 PM,9251169,
Fuuma,"Mar 15, 2018",12:23 PM,9251172,
Fuuma,"Mar 15, 2018",12:27 PM,9251176,
Fuuma,"Mar 15, 2018",12:31 PM,9251186,10.0
Fuuma,"Mar 15, 2018",12:37 PM,9251195,
double00,"Mar 15, 2018",12:44 PM,9251205,
Fuuma,"Mar 15, 2018",12:57 PM,9251229,
Fuuma,"Mar 15, 2018",12:59 PM,9251233,
Fuuma,"Mar 15, 2018",1:02 PM,9251236,
RegisDB9,"Mar 15, 2018",1:34 PM,9251279,
Aske,"Mar 15, 2018",2:18 PM,9251343,
e0d9n0b5,"Mar 15, 2018",3:38 PM,9251438,
msg,"Mar 15, 2018",4:24 PM,9251499,5.0
Zamb,"Mar 15, 2018",4:40 PM,9251516,16.0
sq4you,"Mar 15, 2018",6:39 PM,9251644,
penanceroyaltea,"Mar 15, 2018",6:42 PM,9251649,
batmanmovies,"Mar 15, 2018",6:43 PM,9251650,
Aske,"Mar 15, 2018",6:49 PM,9251655,29.0
zissou,"Mar 15, 2018",7:07 PM,9251683,9.0
nahneun,"Mar 15, 2018",7:29 PM,9251709,
Imyouricecreamman,"Mar 16, 2018",2:24 AM,9251866,
ethanm,"Mar 16, 2018",3:19 AM,9251889,
the shah,"Mar 16, 2018",3:52 AM,9251898,
Imyouricecreamman,"Mar 16, 2018",4:36 AM,9251913,
Slin,"Mar 16, 2018",7:17 AM,9252049,
Thrift Vader,"Mar 16, 2018",7:35 AM,9252071,
RegisDB9,"Mar 16, 2018",8:01 AM,9252114,30.0
penanceroyaltea,"Mar 16, 2018",8:43 AM,9252184,6.0
Thrift Vader,"Mar 16, 2018",8:48 AM,9252195,
Purplelabel,"Mar 16, 2018",9:05 AM,9252216,
tgaith77,"Mar 16, 2018",9:40 AM,9252261,
Thrift Vader,"Mar 16, 2018",9:45 AM,9252262,
msg,"Mar 16, 2018",10:59 AM,9252358,14.0
gettoasty,"Mar 16, 2018",11:27 AM,9252401,
CrowShit,"Mar 16, 2018",11:32 AM,9252412,26.0
Hugo Slime,"Mar 16, 2018",11:32 AM,9252413,
gettoasty,"Mar 16, 2018",11:33 AM,9252419,
troika,"Mar 16, 2018",11:48 AM,9252459,
MGoCrimson,"Mar 16, 2018",12:10 PM,9252489,
Man with Apple,"Mar 16, 2018",12:24 PM,9252508,8.0
Fuuma,"Mar 16, 2018",12:34 PM,9252522,5.0
RegisDB9,"Mar 16, 2018",12:48 PM,9252547,
ChronBong,"Mar 16, 2018",12:50 PM,9252550,
ChronBong,"Mar 16, 2018",12:53 PM,9252553,
e0d9n0b5,"Mar 16, 2018",1:03 PM,9252566,11.0
noob in 89,"Mar 16, 2018",1:07 PM,9252574,
KamoteJoe,"Mar 16, 2018",1:12 PM,9252586,34.0
nahneun,"Mar 16, 2018",1:27 PM,9252627,
MGoCrimson,"Mar 16, 2018",1:34 PM,9252636,34.0
Benesyed,"Mar 16, 2018",2:11 PM,9252677,5.0
Thrift Vader,"Mar 16, 2018",2:27 PM,9252702,
King Calder,"Mar 16, 2018",2:31 PM,9252711,20.0
nahneun,"Mar 16, 2018",2:36 PM,9252719,
Thrift Vader,"Mar 16, 2018",2:40 PM,9252724,
metranger8694,"Mar 16, 2018",3:13 PM,9252759,
Citaro,"Mar 16, 2018",3:26 PM,9252769,32.0
MGoCrimson,"Mar 16, 2018",4:12 PM,9252823,
baltimoron,"Mar 16, 2018",4:17 PM,9252831,
Hugo Slime,"Mar 16, 2018",4:27 PM,9252839,
troika,"Mar 16, 2018",4:35 PM,9252851,
metranger8694,"Mar 16, 2018",4:36 PM,9252854,
metranger8694,"Mar 16, 2018",4:40 PM,9252857,
MGoCrimson,"Mar 16, 2018",4:41 PM,9252858,
penanceroyaltea,"Mar 16, 2018",6:16 PM,9252929,
Citaro,"Mar 16, 2018",6:23 PM,9252941,
e0d9n0b5,"Mar 16, 2018",6:29 PM,9252945,
penanceroyaltea,"Mar 16, 2018",6:29 PM,9252946,
metranger8694,"Mar 16, 2018",7:14 PM,9252996,
Citaro,"Mar 16, 2018",8:13 PM,9253050,
ChronBong,"Mar 16, 2018",11:11 PM,9253155,
Clouseau,"Mar 17, 2018",12:48 AM,9253211,
Tabooku,"Mar 17, 2018",9:03 AM,9253452,9.0
Darkside,"Mar 17, 2018",1:00 PM,9253633,41.0
Man with Apple,"Mar 17, 2018",1:50 PM,9253675,
Dr Huh?,"Mar 17, 2018",4:52 PM,9253804,
Citaro,"Mar 17, 2018",5:14 PM,9253816,
FrankCowperwood,"Mar 17, 2018",5:16 PM,9253817,
Darkside,"Mar 17, 2018",7:25 PM,9253899,
jet,"Mar 17, 2018",7:54 PM,9253914,
Benesyed,"Mar 17, 2018",8:12 PM,9253923,
Tabooku,"Mar 18, 2018",4:38 AM,9254104,7.0
Benesyed,"Mar 18, 2018",4:52 AM,9254105,
#dadcore,"Mar 18, 2018",6:54 AM,9254155,36.0
Thrift Vader,"Mar 18, 2018",6:57 AM,9254156,
Benesyed,"Mar 18, 2018",8:43 AM,9254223,
UrbanComposition,"Mar 18, 2018",12:42 PM,9254440,35.0
ethanm,"Mar 18, 2018",1:45 PM,9254486,
gettoasty,"Mar 18, 2018",1:56 PM,9254496,
notwithit,"Mar 19, 2018",6:33 AM,9255243,
robinsongreen68,"Mar 19, 2018",6:39 AM,9255247,9.0
nahneun,"Mar 19, 2018",6:43 AM,9255251,
robinsongreen68,"Mar 19, 2018",6:45 AM,9255253,
nahneun,"Mar 19, 2018",6:55 AM,9255262,
Purplelabel,"Mar 19, 2018",7:07 AM,9255269,
Benesyed,"Mar 19, 2018",7:41 AM,9255305,
troika,"Mar 19, 2018",7:48 AM,9255311,
#dadcore,"Mar 19, 2018",8:05 AM,9255340,13.0
Benesyed,"Mar 19, 2018",8:10 AM,9255350,
malcb33,"Mar 19, 2018",8:24 AM,9255370,
nahneun,"Mar 19, 2018",8:26 AM,9255372,
